time,us,acc
15:54:32.317,144824796,71.95
15:54:32.352,144856840,40.15
15:54:32.387,144888884,33.88
15:54:32.387,144920948,34.24
15:54:32.420,144952000,42.73
15:54:32.458,144984052,22.50
15:54:32.495,145015112,26.92
15:54:32.534,145047160,25.12
15:54:32.572,145079204,56.27
15:54:32.608,145111256,54.33
15:54:32.645,145143304,47.32
15:54:32.645,145175348,0.73
15:54:32.680,145207392,34.34
15:54:32.716,145239444,15.08
15:54:32.752,145271476,51.62
15:54:32.785,145303504,75.18
15:54:32.823,145335540,49.31
15:54:32.858,145367576,55.66
15:54:32.895,145399616,38.55
15:54:32.930,145431660,61.30
15:54:32.930,145463720,4.61
15:54:32.968,145495760,30.47
15:54:33.003,145527804,21.71
15:54:33.041,145559844,39.75
15:54:33.074,145591892,27.42
15:54:33.108,145623920,47.99
15:54:33.145,145655976,52.71
15:54:33.182,145688016,45.42
15:54:33.218,145720068,35.67
15:54:33.218,145752124,67.10
15:54:33.252,145784184,33.58
15:54:33.289,145816240,28.67
15:54:33.322,145848288,24.75
15:54:33.359,145879344,27.08
15:54:33.397,145911388,36.52
15:54:33.434,145943428,42.22
15:54:33.470,145975444,51.40
15:54:33.504,146007496,42.27
15:54:33.542,146039552,48.76
15:54:33.542,146071612,49.44
15:54:33.580,146103672,36.82
15:54:33.617,146135720,19.07
15:54:33.654,146167776,35.01
15:54:33.690,146199808,24.59
15:54:33.728,146231860,30.11
15:54:33.764,146263896,41.75
15:54:33.764,146295920,44.45
15:54:33.801,146327968,46.32
15:54:33.837,146360008,35.88
15:54:33.873,146392052,48.52
15:54:33.908,146424104,42.71
15:54:33.941,146456156,27.01
15:54:33.975,146488200,34.76
15:54:34.010,146520248,30.31
15:54:34.047,146552296,45.11
15:54:34.085,146584348,36.72
15:54:34.085,146616400,32.91
15:54:34.121,146647468,35.06
15:54:34.158,146679500,31.40
15:54:34.194,146711536,30.46
15:54:34.228,146743592,46.68
15:54:34.263,146775644,36.90
15:54:34.300,146807684,45.34
15:54:34.334,146839720,35.78
15:54:34.371,146870784,64.00
15:54:34.406,146902812,25.41
15:54:34.406,146934864,40.16
15:54:34.443,146966916,30.56
15:54:34.479,146998944,55.65
15:54:34.517,147030988,43.39
15:54:34.552,147063012,51.73
15:54:34.589,147094076,34.75
15:54:34.624,147125136,39.28
15:54:34.662,147157188,45.04
15:54:34.662,147189240,41.83
15:54:34.698,147221280,16.00
15:54:34.733,147252336,39.19
15:54:34.766,147283400,34.70
15:54:34.804,147315444,35.67
15:54:34.841,147347488,24.67
15:54:34.874,147379528,42.79
15:54:34.910,147411584,37.23
15:54:34.948,147443636,54.78
15:54:34.948,147475692,37.19
15:54:34.986,147507736,42.37
15:54:35.022,147539784,42.61
15:54:35.060,147571828,33.41
15:54:35.095,147603872,23.14
15:54:35.133,147635908,38.70
15:54:35.170,147667976,33.39
15:54:35.170,147700028,32.66
15:54:35.205,147732072,42.21
15:54:35.239,147764116,41.23
15:54:35.272,147796164,38.88
15:54:35.309,147827228,51.90
15:54:35.343,147859272,45.24
15:54:35.381,147891312,46.60
15:54:35.416,147922384,42.47
15:54:35.454,147954424,38.30
15:54:35.454,147985480,29.61
15:54:35.490,148017540,20.92
15:54:35.524,148049592,41.65
15:54:35.561,148081648,32.38
15:54:35.598,148113696,43.07
15:54:35.635,148145744,43.43
15:54:35.669,148177796,46.05
15:54:35.703,148209840,49.96
15:54:35.739,148240908,47.28
15:54:35.775,148272944,46.87
15:54:35.775,148305004,24.37
15:54:35.813,148336068,37.00
15:54:35.851,148367124,17.40
15:54:35.888,148399184,32.36
15:54:35.922,148431216,25.35
15:54:35.958,148463256,52.71
15:54:35.991,148495288,44.08
15:54:36.026,148527344,50.60
15:54:36.063,148559388,35.86
15:54:36.063,148590444,37.91
15:54:36.100,148622492,27.49
15:54:36.135,148653556,32.65
15:54:36.168,148685608,32.23
15:54:36.204,148717664,38.58
15:54:36.239,148748736,49.00
15:54:36.274,148780788,50.43
15:54:36.309,148812840,49.04
15:54:36.342,148844904,34.12
15:54:36.375,148876944,19.81
15:54:36.411,148908996,25.01
15:54:36.411,148941044,9.03
15:54:36.447,148973096,45.79
15:54:36.484,149005156,52.27
15:54:36.519,149037216,45.71
15:54:36.557,149069276,43.06
15:54:36.593,149101324,27.67
15:54:36.630,149133376,57.65
15:54:36.663,149165436,40.48
15:54:36.700,149197492,52.24
15:54:36.700,149229540,13.43
15:54:36.734,149261584,22.25
15:54:36.770,149293628,34.17
15:54:36.804,149325664,40.74
15:54:36.841,149357700,25.44
15:54:36.878,149389748,49.00
15:54:36.913,149421784,47.44
15:54:36.950,149453844,42.70
15:54:36.987,149485892,40.82
15:54:36.987,149516948,54.26
15:54:37.023,149548008,19.97
15:54:37.057,149580060,36.32
15:54:37.094,149612108,26.48
15:54:37.129,149644148,33.28
15:54:37.167,149676176,27.94
15:54:37.202,149708224,44.46
15:54:37.239,149740260,50.38
15:54:37.276,149772304,45.14
15:54:37.276,149804360,40.53
15:54:37.310,149836412,45.42
15:54:37.344,149868460,42.15
15:54:37.378,149900508,32.86
15:54:37.416,149932556,31.96
15:54:37.451,149964608,33.13
15:54:37.487,149996644,38.30
15:54:37.525,150028692,26.09
15:54:37.562,150060724,52.68
15:54:37.597,150092776,44.44
15:54:37.597,150124816,44.48
15:54:37.634,150156868,27.93
15:54:37.667,150188916,28.31
15:54:37.705,150220960,25.74
15:54:37.741,150253000,50.25
15:54:37.777,150285052,43.43
15:54:37.814,150317096,48.96
15:54:37.851,150349156,45.59
15:54:37.851,150381208,45.72
15:54:37.887,150412272,14.04
15:54:37.921,150444328,20.45
15:54:37.955,150476372,23.55
15:54:37.992,150508424,73.01
15:54:38.026,150540468,49.80
15:54:38.059,150572524,36.71
15:54:38.097,150604576,9.07
15:54:38.134,150636620,48.08
15:54:38.170,150668680,29.64
15:54:38.205,150700740,61.71
15:54:38.205,150732800,18.10
15:54:38.243,150763868,67.77
15:54:38.278,150794940,79.82
15:54:38.313,150826988,67.91
15:54:38.347,150859040,32.49
15:54:38.383,150890100,-69.86
15:54:38.421,150922116,99.01
15:54:38.457,150954148,-7.01
15:54:38.457,150986184,43.73
15:54:38.492,151018220,97.63
15:54:38.529,151050264,43.41
15:54:38.567,151082312,48.03
15:54:38.604,151114372,24.27
15:54:38.637,151146420,76.99
15:54:38.673,151178456,18.69
15:54:38.708,151210512,37.14
15:54:38.744,151242544,40.11
15:54:38.781,151274604,49.45
15:54:38.781,151305676,28.48
15:54:38.818,151337736,44.42
15:54:38.856,151369784,22.13
15:54:38.893,151401836,23.15
15:54:38.926,151433892,26.23
15:54:38.963,151465936,59.99
15:54:39.000,151496996,64.18
15:54:39.000,151529052,6.48
15:54:39.035,151561108,28.46
15:54:39.071,151593152,58.01
15:54:39.106,151625196,30.91
15:54:39.143,151657228,21.13
15:54:39.179,151689268,39.70
15:54:39.216,151721328,48.17
15:54:39.253,151752392,25.97
15:54:39.288,151784448,39.46
15:54:39.288,151816500,46.04
15:54:39.325,151847560,37.51
15:54:39.361,151879616,32.79
15:54:39.395,151911656,26.91
15:54:39.428,151943696,54.60
15:54:39.465,151975740,52.64
15:54:39.502,152007796,42.06
15:54:39.540,152039852,12.89
15:54:39.577,152071896,56.00
15:54:39.577,152102952,32.55
15:54:39.614,152135016,36.07
15:54:39.652,152166088,35.10
15:54:39.687,152198160,58.28
15:54:39.723,152230216,49.41
15:54:39.756,152261288,63.17
15:54:39.790,152293340,36.70
15:54:39.823,152325392,41.28
15:54:39.860,152357440,15.75
15:54:39.860,152389496,28.99
15:54:39.896,152421556,-8.61
15:54:39.933,152453592,34.01
15:54:39.969,152485636,139.51
15:54:40.006,152517668,44.92
15:54:40.039,152549728,54.37
15:54:40.073,152580784,46.19
15:54:40.106,152612836,92.62
15:54:40.143,152644876,-11.54
15:54:40.176,152675940,16.10
15:54:40.211,152707988,20.64
15:54:40.247,152740028,39.14
15:54:40.247,152772088,0.40
15:54:40.284,152804132,48.55
15:54:40.318,152836184,73.17
15:54:40.353,152867248,61.99
15:54:40.391,152898312,24.56
15:54:40.427,152930364,23.83
15:54:40.462,152962428,36.11
15:54:40.498,152994488,5.14
15:54:40.536,153026524,37.68
15:54:40.536,153058572,30.62
15:54:40.572,153090624,60.85
15:54:40.609,153122672,25.59
15:54:40.645,153154716,40.25
15:54:40.678,153186764,9.38
15:54:40.714,153218812,55.50
15:54:40.752,153250860,16.77
15:54:40.788,153282924,53.09
15:54:40.788,153314956,41.14
15:54:40.823,153346996,56.49
15:54:40.858,153378052,35.18
15:54:40.894,153410100,59.94
15:54:40.930,153442152,12.01
15:54:40.968,153474192,29.81
15:54:41.001,153505256,20.29
15:54:41.039,153537276,45.78
15:54:41.039,153569320,26.51
15:54:41.074,153601364,41.34
15:54:41.107,153633396,43.89
15:54:41.143,153665432,45.85
15:54:41.179,153697476,24.37
15:54:41.216,153729528,68.74
15:54:41.254,153761576,44.05
15:54:41.291,153793624,38.45
15:54:41.328,153824688,8.93
15:54:41.362,153856736,33.23
15:54:41.362,153888792,66.86
15:54:41.400,153920852,48.37
15:54:41.435,153951908,73.20
15:54:41.472,153983948,50.45
15:54:41.506,154016000,46.38
15:54:41.544,154048048,18.75
15:54:41.579,154080104,35.85
15:54:41.614,154112160,42.73
15:54:41.652,154143224,45.61
15:54:41.652,154175272,39.65
15:54:41.685,154206328,3.76
15:54:41.720,154237392,26.96
15:54:41.755,154269432,44.56
15:54:41.788,154301460,60.48
15:54:41.826,154333508,35.62
15:54:41.863,154365560,44.48
15:54:41.900,154397596,43.15
15:54:41.935,154429632,44.03
15:54:41.935,154461684,21.76
15:54:41.972,154493724,30.42
15:54:42.006,154525772,31.61
15:54:42.044,154557832,60.90
15:54:42.080,154589880,39.56
15:54:42.116,154621940,71.42
15:54:42.154,154653988,41.97
15:54:42.191,154686044,31.65
15:54:42.191,154718088,12.66
15:54:42.226,154749152,1.41
15:54:42.263,154781200,18.42
15:54:42.300,154813244,34.27
15:54:42.337,154845292,80.64
15:54:42.373,154877352,40.29
15:54:42.410,154909400,13.31
15:54:42.443,154941448,26.29
15:54:42.479,154973488,67.19
15:54:42.479,155004544,38.13
15:54:42.512,155036592,43.55
15:54:42.549,155068644,43.68
15:54:42.585,155100700,39.48
15:54:42.622,155132752,11.44
15:54:42.659,155164796,40.35
15:54:42.693,155196840,32.60
15:54:42.730,155228880,42.82
15:54:42.767,155260920,26.12
15:54:42.804,155292960,68.07
15:54:42.804,155325016,32.35
15:54:42.838,155357048,40.58
15:54:42.874,155389096,32.97
15:54:42.907,155421148,39.09
15:54:42.941,155453192,33.01
15:54:42.974,155485224,18.23
15:54:43.011,155517276,36.99
15:54:43.048,155549324,48.61
15:54:43.085,155581372,43.75
15:54:43.122,155613424,15.67
15:54:43.122,155645480,73.45
15:54:43.158,155677520,46.31
15:54:43.192,155709572,61.73
15:54:43.229,155741632,2.38
15:54:43.266,155773680,35.67
15:54:43.301,155804744,47.18
15:54:43.337,155836788,14.21
15:54:43.371,155868836,-3.26
15:54:43.406,155900856,30.22
15:54:43.444,155932888,109.33
15:54:43.444,155964916,14.93
15:54:43.481,155996960,67.24
15:54:43.519,156029020,41.49
15:54:43.555,156061072,91.42
15:54:43.592,156093128,-12.05
15:54:43.630,156125168,34.90
15:54:43.667,156156232,4.62
15:54:43.667,156188276,42.97
15:54:43.703,156220328,19.50
15:54:43.740,156252376,47.52
15:54:43.773,156284424,56.97
15:54:43.816,156315492,54.30
15:54:43.850,156347536,49.87
15:54:43.883,156378604,17.83
15:54:43.921,156410660,50.62
15:54:43.921,156442704,30.75
15:54:43.959,156474756,45.22
15:54:43.993,156506808,22.76
15:54:44.029,156538856,23.91
15:54:44.066,156570908,43.84
15:54:44.100,156601976,36.59
15:54:44.134,156634032,23.45
15:54:44.171,156666076,41.61
15:54:44.208,156698128,54.88
15:54:44.208,156730176,53.00
15:54:44.245,156762236,42.82
15:54:44.283,156794296,48.98
15:54:44.322,156826348,56.01
15:54:44.355,156858392,65.97
15:54:44.393,156890432,1.36
15:54:44.426,156922488,12.06
15:54:44.459,156954516,22.33
15:54:44.459,156986552,60.36
15:54:44.495,157018584,47.38
15:54:44.529,157050632,36.27
15:54:44.566,157082668,46.43
15:54:44.601,157114716,42.58
15:54:44.638,157145776,37.14
15:54:44.676,157177820,45.28
15:54:44.714,157209876,29.25
15:54:44.750,157241932,30.62
15:54:44.750,157273988,22.63
15:54:44.785,157306036,44.35
15:54:44.821,157338096,35.64
15:54:44.859,157369152,37.78
15:54:44.896,157400208,37.84
15:54:44.934,157432268,61.48
15:54:44.971,157464320,60.81
15:54:45.005,157495376,14.76
15:54:45.005,157527432,8.05
15:54:45.041,157559468,12.34
15:54:45.076,157591520,50.46
15:54:45.112,157623576,59.68
15:54:45.150,157655632,61.26
15:54:45.188,157687664,5.13
15:54:45.226,157719720,22.84
15:54:45.226,157751756,44.75
15:54:45.261,157783808,33.83
15:54:45.297,157815836,40.75
15:54:45.334,157847880,43.15
15:54:45.371,157879932,39.43
15:54:45.406,157911972,34.69
15:54:45.444,157944012,58.93
15:54:45.481,157976064,15.17
15:54:45.518,158008112,36.42
15:54:45.518,158040156,24.79
15:54:45.556,158072216,27.32
15:54:45.591,158104260,30.91
15:54:45.628,158136288,45.64
15:54:45.663,158168332,36.45
15:54:45.697,158200368,45.67
15:54:45.735,158232416,34.81
15:54:45.771,158264464,45.55
15:54:45.771,158296524,34.08
15:54:45.809,158328568,28.98
15:54:45.844,158360616,37.37
15:54:45.878,158392676,29.48
15:54:45.913,158423740,34.34
15:54:45.951,158455760,41.54
15:54:45.987,158487768,38.41
15:54:46.021,158519816,50.08
15:54:46.058,158551860,34.83
15:54:46.093,158583912,49.97
15:54:46.093,158614984,39.06
15:54:46.126,158646048,40.50
15:54:46.163,158678096,26.48
15:54:46.201,158709164,40.21
15:54:46.239,158741212,24.04
15:54:46.274,158773260,45.06
15:54:46.309,158805284,38.66
15:54:46.344,158836352,44.30
15:54:46.379,158868396,47.09
15:54:46.379,158900444,36.85
15:54:46.415,158932492,41.94
15:54:46.449,158964544,35.77
15:54:46.486,158996596,34.12
15:54:46.524,159028652,32.17
15:54:46.562,159060692,34.36
15:54:46.599,159092732,27.24
15:54:46.636,159124788,37.22
15:54:46.636,159156836,37.10
15:54:46.674,159188860,43.14
15:54:46.711,159220904,44.51
15:54:46.747,159252956,39.19
15:54:46.783,159285008,43.00
15:54:46.819,159317044,38.53
15:54:46.855,159349108,36.85
15:54:46.891,159381156,34.55
15:54:46.891,159413208,33.71
15:54:46.927,159445240,35.84
15:54:46.965,159477276,33.99
15:54:47.000,159509312,29.77
15:54:47.036,159541356,39.38
15:54:47.070,159572420,39.88
15:54:47.105,159604464,41.79
15:54:47.139,159636512,36.89
15:54:47.172,159668576,40.65
15:54:47.207,159700632,35.62
15:54:47.244,159732688,34.70
15:54:47.244,159764724,29.64
15:54:47.282,159796784,31.18
15:54:47.317,159828828,33.47
15:54:47.355,159860872,36.45
15:54:47.389,159892924,42.83
15:54:47.423,159924964,36.82
15:54:47.458,159957004,36.57
15:54:47.493,159989056,40.48
15:54:47.529,160021112,34.92
15:54:47.567,160053164,34.14
15:54:47.567,160085220,33.91
15:54:47.600,160117272,33.24
15:54:47.638,160149320,33.02
15:54:47.672,160181360,31.99
15:54:47.705,160213404,39.13
15:54:47.743,160245428,40.48
15:54:47.781,160277460,39.65
15:54:47.816,160309520,42.60
15:54:47.854,160341568,42.55
15:54:47.854,160373616,39.54
15:54:47.888,160405656,36.85
15:54:47.923,160437712,35.98
15:54:47.961,160469760,34.20
15:54:47.999,160501800,33.63
15:54:48.037,160533828,36.56
15:54:48.072,160564892,39.66
15:54:48.109,160596928,37.90
15:54:48.109,160628972,40.10
15:54:48.146,160661020,37.80
15:54:48.184,160693068,38.60
15:54:48.217,160725124,35.87
15:54:48.253,160756188,43.34
15:54:48.290,160788236,36.56
15:54:48.326,160820288,9.01
15:54:48.360,160852344,63.68
15:54:48.394,160884404,67.28
15:54:48.431,160916452,52.42
15:54:48.431,160948496,-8.06
15:54:48.468,160980544,136.91
15:54:48.502,161012592,90.46
15:54:48.539,161044644,22.33
15:54:48.577,161076692,35.09
15:54:48.616,161108732,51.84
15:54:48.650,161140764,21.24
15:54:48.650,161172812,64.20
15:54:48.687,161204860,28.46
15:54:48.722,161236912,47.72
15:54:48.760,161267972,31.39
15:54:48.794,161300012,41.31
15:54:48.828,161332064,36.07
15:54:48.865,161364112,44.12
15:54:48.903,161396156,33.09
15:54:48.940,161428204,47.69
15:54:48.940,161460248,33.56
15:54:48.978,161492296,44.42
15:54:49.012,161524356,34.33
15:54:49.050,161556412,31.84
15:54:49.087,161588464,37.10
15:54:49.121,161620516,39.13
15:54:49.157,161652564,35.49
15:54:49.192,161684612,41.24
15:54:49.226,161715680,34.32
15:54:49.262,161747708,42.33
15:54:49.262,161779752,40.94
15:54:49.296,161811812,38.51
15:54:49.332,161843864,38.19
15:54:49.365,161875916,32.86
15:54:49.400,161907964,38.19
15:54:49.437,161940024,34.76
15:54:49.471,161972080,37.92
15:54:49.509,162004120,41.04
15:54:49.545,162036160,37.47
15:54:49.580,162068216,37.78
15:54:49.580,162099280,38.83
15:54:49.617,162130344,35.14
15:54:49.651,162162392,40.38
15:54:49.689,162194444,38.51
15:54:49.724,162226484,33.56
15:54:49.758,162257540,37.45
15:54:49.794,162289596,34.82
15:54:49.831,162321636,35.39
15:54:49.866,162353688,39.52
15:54:49.900,162385724,36.24
15:54:49.900,162417768,37.69
15:54:49.935,162448836,41.73
15:54:49.972,162480888,38.73
15:54:50.006,162512940,37.23
15:54:50.040,162544996,33.15
15:54:50.077,162576052,34.53
15:54:50.115,162608092,35.60
15:54:50.152,162640144,33.81
15:54:50.190,162672196,35.69
15:54:50.190,162704248,36.77
15:54:50.228,162736304,38.95
15:54:50.266,162768360,35.56
15:54:50.300,162800396,40.99
15:54:50.334,162832452,37.49
15:54:50.367,162864516,39.08
15:54:50.404,162896576,30.23
15:54:50.441,162928624,40.55
15:54:50.441,162960668,21.47
15:54:50.477,162992716,42.16
15:54:50.515,163024740,43.14
15:54:50.552,163056772,38.71
15:54:50.590,163088816,35.16
15:54:50.626,163120864,39.66
15:54:50.659,163152912,37.54
15:54:50.695,163184968,26.62
15:54:50.695,163216024,35.22
15:54:50.732,163248064,34.25
15:54:50.766,163280112,45.29
15:54:50.805,163312160,29.95
15:54:50.842,163344204,45.92
15:54:50.879,163375260,31.23
15:54:50.916,163407304,33.62
15:54:50.954,163439352,38.61
15:54:50.954,163471404,21.59
15:54:50.989,163503448,30.95
15:54:51.026,163535500,26.52
15:54:51.060,163567552,42.17
15:54:51.095,163599588,37.22
15:54:51.130,163631644,37.33
15:54:51.167,163663680,28.36
15:54:51.205,163695732,39.70
15:54:51.205,163727776,38.42
15:54:51.241,163759812,29.40
15:54:51.277,163791848,40.77
15:54:51.314,163823888,42.40
15:54:51.350,163855936,32.74
15:54:51.387,163886992,34.24
15:54:51.425,163919032,46.92
15:54:51.462,163951084,19.30
15:54:51.497,163983132,30.28
15:54:51.497,164015192,36.08
15:54:51.534,164047244,37.22
15:54:51.572,164079276,48.75
15:54:51.607,164111316,41.21
15:54:51.644,164143368,47.77
15:54:51.682,164175420,41.97
15:54:51.716,164207480,38.68
15:54:51.750,164239524,25.36
15:54:51.787,164271580,42.64
15:54:51.787,164303624,35.63
15:54:51.824,164335676,41.11
15:54:51.858,164367716,40.19
15:54:51.895,164399760,42.27
15:54:51.928,164431812,36.81
15:54:51.961,164463860,37.26
15:54:51.995,164495908,37.47
15:54:52.033,164527956,30.48
15:54:52.067,164560012,41.49
15:54:52.103,164592068,34.89
15:54:52.138,164624128,41.95
15:54:52.138,164656164,32.69
15:54:52.175,164688220,40.44
15:54:52.213,164720264,37.07
15:54:52.250,164752316,37.95
15:54:52.284,164784368,34.49
15:54:52.321,164815432,37.19
15:54:52.358,164847472,30.90
